kept,dropped
macro_hospital_beds_10k_yoy_diff1,macro_primary_school_students_10k_yoy_pctchg1
macro_hospital_beds_10k_yoy_pctchg1,macro_number_of_middle_schools_yoy_pctchg1
macro_hospital_beds_10k_yoy_pctchg1,macro_hospital_beds_10k_yoy_diff1
macro_hospital_beds_10k_yoy_diff3,macro_primary_school_students_10k_yoy_pctchg3
macro_hospital_beds_10k_yoy_pctchg3,macro_number_of_middle_schools_yoy_pctchg3
macro_hospital_beds_10k_yoy_pctchg3,macro_hospital_beds_10k_yoy_diff3
macro_hospital_beds_10k_yoy_pctchg12,macro_number_of_middle_schools_yoy_pctchg12
macro_hospital_beds_10k_yoy_pctchg12,macro_hospital_beds_10k_yoy_diff12
macro_health_technical_personnel_10k_interp_diff1,macro_hospitals_health_centers_interp_pctchg1
macro_health_technical_personnel_10k_interp_diff1,macro_hospital_beds_10k_interp_pctchg1
macro_health_technical_personnel_10k_interp_pctchg1,macro_health_technical_personnel_10k_interp_diff1
macro_health_technical_personnel_10k_interp_diff3,macro_hospitals_health_centers_interp_pctchg3
macro_health_technical_personnel_10k_interp_diff3,macro_hospital_beds_10k_interp_pctchg3
macro_health_technical_personnel_10k_interp_pctchg3,macro_health_technical_personnel_10k_interp_diff3
macro_health_technical_personnel_10k_interp_diff12,macro_hospitals_health_centers_interp_pctchg12
macro_health_technical_personnel_10k_interp_diff12,macro_hospital_beds_10k_interp_pctchg12
macro_health_technical_personnel_10k_interp_pctchg12,macro_health_technical_personnel_10k_interp_diff12
macro_health_technical_personnel_10k_yoy_pctchg1,macro_health_technical_personnel_10k_yoy_diff1
macro_health_technical_personnel_10k_yoy_pctchg3,macro_health_technical_personnel_10k_yoy_pctchg1
macro_health_technical_personnel_10k_yoy_pctchg3,macro_health_technical_personnel_10k_yoy_diff3
macro_health_technical_personnel_10k_yoy_pctchg12,macro_health_technical_personnel_10k_interp_pctchg12
macro_health_technical_personnel_10k_yoy_pctchg12,macro_health_technical_personnel_10k_yoy_pctchg3
macro_health_technical_personnel_10k_yoy_pctchg12,macro_health_technical_personnel_10k_yoy_diff12
macro_doctors_10k_interp_diff1,macro_health_technical_personnel_10k_interp_pctchg1
macro_doctors_10k_interp_pctchg1,macro_doctors_10k_interp_diff1
macro_doctors_10k_interp_diff3,macro_health_technical_personnel_10k_interp_pctchg3
macro_doctors_10k_interp_pctchg3,macro_doctors_10k_interp_diff3
macro_doctors_10k_interp_diff12,macro_health_technical_personnel_10k_yoy_pctchg12
macro_doctors_10k_interp_pctchg12,macro_kindergarten_students_10k_yoy_pctchg12
macro_doctors_10k_interp_pctchg12,macro_doctors_10k_interp_diff12
macro_doctors_10k_yoy_diff1,macro_general_public_budget_expenditure_100m_yoy_pctchg1
macro_doctors_10k_yoy_pctchg1,macro_doctors_10k_yoy_diff1
macro_doctors_10k_yoy_diff3,macro_general_public_budget_expenditure_100m_yoy_pctchg3
macro_doctors_10k_yoy_pctchg3,macro_doctors_10k_yoy_diff3
macro_doctors_10k_yoy_diff12,macro_hospital_beds_10k_yoy_pctchg12
macro_doctors_10k_yoy_pctchg12,macro_doctors_10k_interp_pctchg12
macro_doctors_10k_yoy_pctchg12,macro_doctors_10k_yoy_diff12
macro_road_length_km_interp_pctchg1,macro_road_length_km_interp_diff1
macro_road_length_km_interp_pctchg3,macro_road_length_km_interp_diff3
macro_road_length_km_interp_pctchg12,macro_road_length_km_interp_diff12
macro_road_length_km_yoy_diff1,macro_number_of_primary_schools_yoy_diff1
macro_road_length_km_yoy_pctchg1,macro_road_length_km_interp_pctchg1
macro_road_length_km_yoy_diff3,macro_number_of_primary_schools_yoy_diff3
macro_road_length_km_yoy_pctchg3,macro_road_length_km_interp_pctchg3
macro_road_length_km_yoy_diff12,macro_number_of_primary_schools_yoy_diff12
macro_road_length_km_yoy_pctchg12,macro_road_length_km_interp_pctchg12
macro_road_area_10k_sqm_interp_diff1,macro_road_length_km_yoy_pctchg1
macro_road_area_10k_sqm_interp_pctchg1,macro_road_area_10k_sqm_interp_diff1
macro_road_area_10k_sqm_interp_diff3,macro_road_length_km_yoy_pctchg3
macro_road_area_10k_sqm_interp_pctchg3,macro_road_area_10k_sqm_interp_diff3
macro_road_area_10k_sqm_interp_diff12,macro_road_length_km_yoy_pctchg12
macro_road_area_10k_sqm_interp_pctchg12,macro_road_area_10k_sqm_interp_diff12
macro_road_area_10k_sqm_yoy_diff1,macro_road_length_km_yoy_diff1
macro_road_area_10k_sqm_yoy_diff3,macro_road_length_km_yoy_diff3
macro_road_area_10k_sqm_yoy_diff12,macro_road_length_km_yoy_diff12
macro_road_area_10k_sqm_yoy_pctchg12,macro_kindergarten_students_10k_yoy_diff12
macro_per_capita_urban_road_area_sqm_interp_diff1,macro_road_area_10k_sqm_interp_pctchg1
macro_per_capita_urban_road_area_sqm_interp_pctchg1,macro_per_capita_urban_road_area_sqm_interp_diff1
macro_per_capita_urban_road_area_sqm_interp_diff3,macro_road_area_10k_sqm_interp_pctchg3
macro_per_capita_urban_road_area_sqm_interp_pctchg3,macro_per_capita_urban_road_area_sqm_interp_diff3
macro_per_capita_urban_road_area_sqm_interp_diff12,macro_road_area_10k_sqm_interp_pctchg12
macro_per_capita_urban_road_area_sqm_interp_pctchg12,macro_per_capita_urban_road_area_sqm_interp_diff12
macro_per_capita_urban_road_area_sqm_yoy_diff1,macro_number_of_primary_schools_interp_pctchg1
macro_per_capita_urban_road_area_sqm_yoy_pctchg1,macro_per_capita_urban_road_area_sqm_interp_pctchg1
macro_per_capita_urban_road_area_sqm_yoy_diff3,macro_number_of_primary_schools_interp_pctchg3
macro_per_capita_urban_road_area_sqm_yoy_pctchg3,macro_per_capita_urban_road_area_sqm_interp_pctchg3
macro_per_capita_urban_road_area_sqm_yoy_diff12,macro_number_of_primary_schools_interp_pctchg12
macro_per_capita_urban_road_area_sqm_yoy_pctchg12,macro_per_capita_urban_road_area_sqm_interp_pctchg12
macro_number_of_operating_bus_lines_interp_diff1,macro_doctors_10k_interp_pctchg1
macro_number_of_operating_bus_lines_interp_pctchg1,macro_number_of_operating_bus_lines_interp_diff1
macro_number_of_operating_bus_lines_interp_diff3,macro_doctors_10k_interp_pctchg3
macro_number_of_operating_bus_lines_interp_pctchg3,macro_number_of_operating_bus_lines_interp_diff3
macro_number_of_operating_bus_lines_interp_diff12,macro_doctors_10k_yoy_pctchg12
macro_number_of_operating_bus_lines_interp_pctchg12,macro_number_of_operating_bus_lines_interp_diff12
macro_number_of_operating_bus_lines_yoy_diff1,macro_university_students_10k_yoy_pctchg1
macro_number_of_operating_bus_lines_yoy_pctchg1,macro_number_of_universities_yoy_pctchg1
macro_number_of_operating_bus_lines_yoy_diff3,macro_university_students_10k_yoy_pctchg3
macro_number_of_operating_bus_lines_yoy_pctchg3,macro_number_of_universities_yoy_pctchg3
macro_number_of_operating_bus_lines_yoy_diff12,macro_university_students_10k_yoy_pctchg12
macro_number_of_operating_bus_lines_yoy_pctchg12,macro_number_of_primary_schools_yoy_pctchg12
macro_operating_bus_line_length_km_interp_diff1,macro_number_of_operating_bus_lines_interp_pctchg1
macro_operating_bus_line_length_km_interp_pctchg1,macro_operating_bus_line_length_km_interp_diff1
macro_operating_bus_line_length_km_interp_diff3,macro_number_of_operating_bus_lines_interp_pctchg3
macro_operating_bus_line_length_km_interp_pctchg3,macro_operating_bus_line_length_km_interp_diff3
macro_operating_bus_line_length_km_interp_pctchg12,macro_operating_bus_line_length_km_interp_diff12
macro_operating_bus_line_length_km_yoy_pctchg1,macro_hospital_beds_10k_yoy_pctchg1
macro_operating_bus_line_length_km_yoy_pctchg1,macro_operating_bus_line_length_km_yoy_diff1
macro_operating_bus_line_length_km_yoy_pctchg3,macro_hospital_beds_10k_yoy_pctchg3
macro_operating_bus_line_length_km_yoy_pctchg3,macro_operating_bus_line_length_km_yoy_diff3
macro_operating_bus_line_length_km_yoy_diff12,macro_per_capita_urban_road_area_sqm_yoy_pctchg12
macro_operating_bus_line_length_km_yoy_pctchg12,macro_operating_bus_line_length_km_interp_pctchg12
macro_operating_bus_line_length_km_yoy_pctchg12,macro_operating_bus_line_length_km_yoy_diff12
macro_internet_broadband_access_subscribers_10k_interp_diff1,macro_operating_bus_line_length_km_interp_pctchg1
macro_internet_broadband_access_subscribers_10k_interp_pctchg1,macro_internet_broadband_access_subscribers_10k_interp_diff1
macro_internet_broadband_access_subscribers_10k_interp_diff3,macro_operating_bus_line_length_km_interp_pctchg3
macro_internet_broadband_access_subscribers_10k_interp_pctchg3,macro_internet_broadband_access_subscribers_10k_interp_diff3
macro_internet_broadband_access_subscribers_10k_interp_diff12,macro_number_of_operating_bus_lines_interp_pctchg12
macro_internet_broadband_access_subscribers_10k_interp_pctchg12,macro_internet_broadband_access_subscribers_10k_interp_diff12
macro_internet_broadband_access_subscribers_10k_yoy_diff1,macro_middle_school_students_10k_yoy_pctchg1
macro_internet_broadband_access_subscribers_10k_yoy_diff1,macro_kindergarten_students_10k_yoy_pctchg1
macro_internet_broadband_access_subscribers_10k_yoy_pctchg1,macro_number_of_operating_bus_lines_yoy_diff1
macro_internet_broadband_access_subscribers_10k_yoy_pctchg1,macro_internet_broadband_access_subscribers_10k_yoy_diff1
macro_internet_broadband_access_subscribers_10k_yoy_diff3,macro_middle_school_students_10k_yoy_pctchg3
macro_internet_broadband_access_subscribers_10k_yoy_diff3,macro_kindergarten_students_10k_yoy_pctchg3
macro_internet_broadband_access_subscribers_10k_yoy_pctchg3,macro_number_of_operating_bus_lines_yoy_diff3
macro_internet_broadband_access_subscribers_10k_yoy_pctchg3,macro_internet_broadband_access_subscribers_10k_yoy_diff3
macro_internet_broadband_access_subscribers_10k_yoy_pctchg12,macro_number_of_operating_bus_lines_yoy_diff12
macro_internet_broadband_access_subscribers_10k_yoy_pctchg12,macro_internet_broadband_access_subscribers_10k_yoy_diff12
macro_internet_broadband_access_ratio_interp_diff1,macro_internet_broadband_access_subscribers_10k_interp_pctchg1
macro_internet_broadband_access_ratio_interp_pctchg1,macro_internet_broadband_access_ratio_interp_diff1
macro_internet_broadband_access_ratio_interp_diff3,macro_internet_broadband_access_subscribers_10k_interp_pctchg3
macro_internet_broadband_access_ratio_interp_pctchg3,macro_internet_broadband_access_ratio_interp_diff3
macro_internet_broadband_access_ratio_interp_diff12,macro_internet_broadband_access_subscribers_10k_interp_pctchg12
macro_internet_broadband_access_ratio_interp_pctchg12,macro_internet_broadband_access_ratio_interp_diff12
macro_internet_broadband_access_ratio_yoy_diff1,macro_internet_broadband_access_subscribers_10k_yoy_pctchg1
macro_internet_broadband_access_ratio_yoy_diff3,macro_internet_broadband_access_subscribers_10k_yoy_pctchg3
macro_internet_broadband_access_ratio_yoy_diff12,macro_internet_broadband_access_subscribers_10k_yoy_pctchg12
macro_number_of_industrial_enterprises_above_designated_size_interp_diff1,macro_road_area_10k_sqm_yoy_pctchg1
macro_number_of_industrial_enterprises_above_designated_size_interp_diff1,macro_internet_broadband_access_ratio_interp_pctchg1
macro_number_of_industrial_enterprises_above_designated_size_interp_pctchg1,macro_number_of_industrial_enterprises_above_designated_size_interp_diff1
macro_number_of_industrial_enterprises_above_designated_size_interp_diff3,macro_road_area_10k_sqm_yoy_pctchg3
macro_number_of_industrial_enterprises_above_designated_size_interp_diff3,macro_internet_broadband_access_ratio_interp_pctchg3
macro_number_of_industrial_enterprises_above_designated_size_interp_pctchg3,macro_number_of_industrial_enterprises_above_designated_size_interp_diff3
macro_number_of_industrial_enterprises_above_designated_size_interp_diff12,macro_road_area_10k_sqm_yoy_pctchg12
macro_number_of_industrial_enterprises_above_designated_size_interp_diff12,macro_operating_bus_line_length_km_yoy_pctchg12
macro_number_of_industrial_enterprises_above_designated_size_interp_pctchg12,macro_number_of_industrial_enterprises_above_designated_size_interp_diff12
macro_number_of_industrial_enterprises_above_designated_size_yoy_diff1,macro_per_capita_urban_road_area_sqm_yoy_diff1
macro_number_of_industrial_enterprises_above_designated_size_yoy_pctchg1,macro_doctors_10k_yoy_pctchg1
macro_number_of_industrial_enterprises_above_designated_size_yoy_diff3,macro_per_capita_urban_road_area_sqm_yoy_diff3
macro_number_of_industrial_enterprises_above_designated_size_yoy_pctchg3,macro_doctors_10k_yoy_pctchg3
macro_number_of_industrial_enterprises_above_designated_size_yoy_diff12,macro_per_capita_urban_road_area_sqm_yoy_diff12
macro_total_current_assets_10k_interp_pctchg1,macro_number_of_industrial_enterprises_above_designated_size_interp_pctchg1
macro_total_current_assets_10k_interp_pctchg1,macro_total_current_assets_10k_interp_diff1
macro_total_current_assets_10k_interp_pctchg3,macro_number_of_industrial_enterprises_above_designated_size_interp_pctchg3
macro_total_current_assets_10k_interp_pctchg3,macro_total_current_assets_10k_interp_diff3
macro_total_current_assets_10k_interp_diff12,macro_internet_broadband_access_ratio_interp_pctchg12
macro_total_current_assets_10k_interp_pctchg12,macro_total_current_assets_10k_interp_diff12
macro_total_current_assets_10k_yoy_pctchg1,macro_total_current_assets_10k_yoy_diff1
macro_total_current_assets_10k_yoy_diff3,macro_total_current_assets_10k_yoy_pctchg1
macro_total_current_assets_10k_yoy_pctchg3,macro_total_current_assets_10k_interp_pctchg12
macro_total_current_assets_10k_yoy_pctchg3,macro_total_current_assets_10k_yoy_diff3
macro_total_current_assets_10k_yoy_diff12,macro_internet_broadband_access_ratio_yoy_diff12
macro_total_current_assets_10k_yoy_pctchg12,macro_total_current_assets_10k_yoy_diff12
macro_total_fixed_assets_10k_yoy_pctchg1,search_xue_qu_fang_yi_dong_all_lag6
macro_total_fixed_assets_10k_yoy_diff3,macro_science_expenditure_10k_yoy_lag3
macro_total_fixed_assets_10k_yoy_pctchg3,search_er_shou_fang_shi_chang_yi_dong_all
macro_total_fixed_assets_10k_yoy_pctchg3,search_er_shou_fang_shi_chang_yi_dong_all_lag1
macro_total_fixed_assets_10k_yoy_pctchg3,search_er_shou_fang_shi_chang_yi_dong_all_lag2
macro_total_fixed_assets_10k_yoy_pctchg3,search_fang_wu_zhuang_xiu_pc_all_lag1
macro_total_fixed_assets_10k_yoy_pctchg3,macro_total_fixed_assets_10k_yoy_pctchg1
macro_main_business_taxes_and_surcharges_10k_yoy_diff1,macro_internet_broadband_access_ratio_yoy_pctchg1
macro_main_business_taxes_and_surcharges_10k_yoy_diff1,macro_number_of_industrial_enterprises_above_designated_size_yoy_diff1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_national_economic_primacy_yoy_diff1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_national_economic_primacy_yoy_diff3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_employed_population_yoy_diff1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_employed_population_yoy_diff3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_primary_industry_percent_interp_pctchg1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_primary_industry_percent_interp_pctchg3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_secondary_industry_percent_interp_pctchg1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_secondary_industry_percent_interp_pctchg3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_tertiary_industry_percent_yoy_pctchg1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_tertiary_industry_percent_yoy_pctchg3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_urban_consumer_price_index_previous_year_100_yoy_diff1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_urban_consumer_price_index_previous_year_100_yoy_diff3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_per_capita_housing_area_sqm_interp_pctchg1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_per_capita_housing_area_sqm_interp_pctchg3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_per_capita_housing_area_sqm_yoy_pctchg1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_per_capita_housing_area_sqm_yoy_pctchg3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_number_of_primary_schools_yoy_pctchg1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_number_of_primary_schools_yoy_pctchg3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_kindergarten_students_10k_yoy_diff1
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_kindergarten_students_10k_yoy_diff3
macro_main_business_taxes_and_surcharges_10k_yoy_pctchg1,macro_hospitals_health_centers_yoy_pctchg1
